Dependent_count,Education_Level,Card_Category,Months_on_book,Total_Relationship_Count,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Gender_Male,Marital_Status_Married
0.6000000000000001,0.6000000000000001,0.0,0.6026684234666961,0.4000000000000001,0.3333333333333333,0.3984794563482783,0.0,1,1
0.0,1.0,0.0,0.7489936700419467,1.0000000000000002,0.5,0.6177308635528505,0.0,0,1
0.6000000000000001,0.6000000000000001,0.0,0.25421773957404925,0.4000000000000001,0.6666666666666666,0.8651004356035106,0.0,1,0
0.4,0.0,0.0,0.39025550038409773,0.0,0.5,0.893670543757553,1.0,1,1
0.4,0.6000000000000001,0.0,0.4366513523551361,0.8,0.5,0.19649424454204478,0.6821613031386571,0,1
1.0,0.0,0.0,0.3216176707007844,1.0000000000000002,0.16666666666666666,1.0,0.5001986491855384,1,1
0.0,0.2,0.0,0.9491407384607542,0.4000000000000001,1.0,0.9312482534068192,0.1871275327771156,1,0
0.6000000000000001,0.2,0.0,0.4366513523551361,0.6000000000000001,0.16666666666666666,0.46295946161430557,0.2701628923321414,1,1
0.2,0.6000000000000001,0.3333333333333333,0.6753979636894049,1.0000000000000002,0.5,1.0,0.17163289630512515,1,0
0.4,0.6000000000000001,0.0,0.34436476302111896,0.0,0.5,0.21898357709297578,0.5311879221295193,0,0
0.6000000000000001,0.0,0.0,0.5071370001760092,0.0,0.5,0.23984577414796604,0.6654747715534366,0,1
0.4,0.2,0.3333333333333333,0.6026684234666961,0.6000000000000001,0.3333333333333333,1.0,0.521652761223679,1,0
0.4,0.4,0.0,0.5071370001760092,0.8,0.6666666666666666,0.7660591683373639,0.39610647596344856,1,1
0.6000000000000001,0.6000000000000001,0.0,0.6998360788492864,0.6000000000000001,0.6666666666666666,0.03412296868649989,0.0,0,0
0.6000000000000001,0.6000000000000001,0.0,0.23204660947976485,1.0000000000000002,0.3333333333333333,0.9308664238513256,0.0,1,1
0.4,0.2,0.0,0.6753979636894049,0.6000000000000001,0.3333333333333333,0.3792730460387439,0.0,0,0
0.6000000000000001,0.2,0.0,0.25421773957404925,0.8,0.6666666666666666,0.7082488242402842,0.5184743742550656,1,0
0.6000000000000001,0.0,0.0,0.4366513523551361,0.0,0.16666666666666666,0.6734271559828233,0.3937226857369885,0,1
0.8,0.0,0.0,0.4600305902447468,0.0,0.5,0.3914524503822019,0.0,0,0
0.2,0.6000000000000001,0.0,0.6268121953299656,0.8,0.5,0.3015760692541338,0.5693285657528804,1,1
1.0,0.4,0.0,0.6026684234666961,0.4000000000000001,0.16666666666666666,0.45470318139829935,0.0,0,0
0.6000000000000001,0.2,0.3333333333333333,0.5071370001760092,0.4000000000000001,0.3333333333333333,0.982862088261415,0.0,0,0
0.6000000000000001,0.6000000000000001,0.3333333333333333,0.5546894786747829,0.4000000000000001,0.16666666666666666,1.0,0.26102502979737785,1,0
0.4,0.4,0.0,0.5071370001760092,1.0000000000000002,0.0,0.19345179089047093,0.7556615017878426,0,0
0.4,0.6000000000000001,0.0,0.5308587514875794,0.0,0.5,0.6129876843256508,0.7266587206992451,0,1
0.4,0.0,0.0,0.34436476302111896,0.8,0.5,0.7842968592488919,0.0,0,1
1.0,0.6000000000000001,0.0,0.6510560363939581,0.0,0.3333333333333333,0.4257594848742787,0.6932856575288041,0,1
0.8,0.6000000000000001,0.0,0.4133919548189332,0.6000000000000001,0.16666666666666666,0.3187423708203312,0.0,0,0
0.6000000000000001,0.6000000000000001,0.0,0.27653979744914736,0.2,0.5,0.45558002176127843,0.3396901072705602,0,1
0.6000000000000001,0.0,0.0,0.34436476302111896,0.4000000000000001,0.5,0.4359492528570179,0.25546285260230434,0,0
0.2,0.0,0.0,0.6026684234666961,0.8,0.6666666666666666,0.18689176368773808,0.4545093365117203,0,1
0.0,0.0,0.0,0.10251308219807287,0.6000000000000001,0.3333333333333333,0.15736348173653703,0.5844259038537942,0,0
1.0,1.0,0.0,0.48352673327441653,0.2,0.3333333333333333,0.19611547379168215,0.48827969805323795,1,1
0.0,0.2,0.0,0.5071370001760092,0.2,0.16666666666666666,0.42593685372195544,0.5709177592371871,1,0
0.6000000000000001,0.2,0.0,0.34436476302111896,0.6000000000000001,0.3333333333333333,0.7459009366229168,0.6070719110051649,0,1
0.2,0.2,0.0,0.08157170382819057,0.8,0.5,0.47194591757858184,1.0,0,1
1.0,0.6000000000000001,0.0,0.5071370001760092,1.0000000000000002,0.8333333333333333,0.4778713904308809,1.0,0,0
0.6000000000000001,0.2,0.0,0.8483877837974076,0.2,0.3333333333333333,0.5193948607612064,0.4545093365117203,1,1
0.4,0.6000000000000001,0.0,0.5071370001760092,0.6000000000000001,0.6666666666666666,0.6983745496538791,0.0,1,1
0.8,0.6000000000000001,0.0,0.6268121953299656,0.4000000000000001,0.3333333333333333,0.02678863771682849,0.5057608263806118,0,0
0.6000000000000001,0.2,0.0,0.5786267943520202,0.6000000000000001,0.3333333333333333,0.5295668648233942,0.0,1,1
0.4,0.6000000000000001,0.0,0.5071370001760092,0.4000000000000001,0.3333333333333333,0.2210966025072505,0.19626539531187923,0,0
0.4,0.6000000000000001,0.0,0.34436476302111896,0.2,0.3333333333333333,0.7413430935324659,0.6209773539928486,0,0
0.6000000000000001,0.6000000000000001,0.0,0.5071370001760092,0.8,0.3333333333333333,0.44577578566382314,0.0,0,0
0.8,0.6000000000000001,0.0,0.367245274598586,0.8,0.3333333333333333,0.6439573069837543,0.9968216130313866,1,1
0.4,0.6000000000000001,0.0,0.7985151190466109,0.0,0.5,0.6855852718266053,0.5415176797775129,0,1
0.6000000000000001,0.6000000000000001,0.0,0.5786267943520202,0.0,0.16666666666666666,0.6125595186241508,0.6952721493841876,1,1
0.6000000000000001,0.6000000000000001,0.0,0.5546894786747829,0.8,0.3333333333333333,0.062342049750146344,0.0,1,0
0.6000000000000001,0.6000000000000001,0.0,0.5546894786747829,0.6000000000000001,0.3333333333333333,0.8997239473087539,0.6086611044894716,1,1
0.6000000000000001,0.6000000000000001,0.0,0.5071370001760092,0.8,0.16666666666666666,0.34278512676935513,0.8267779102105681,1,0
0.6000000000000001,0.6000000000000001,0.0,0.5546894786747829,0.0,0.5,0.3510779281262124,0.3619388160508542,0,1
0.0,0.6000000000000001,0.3333333333333333,0.0,0.2,0.16666666666666666,0.7190555079158187,0.0,1,1
0.2,0.2,0.0,0.6510560363939581,0.8,0.6666666666666666,0.7137339455104694,0.0,0,0
0.0,0.4,0.0,0.9745311670505974,0.2,0.5,0.2671139481495004,0.44775526420341677,0,0
0.2,0.0,0.0,0.10251308219807287,0.4000000000000001,0.5,0.377700539702186,0.5478744537147398,1,1
0.6000000000000001,0.6000000000000001,0.6666666666666667,0.5546894786747829,0.2,0.5,1.0,0.5331744139849026,1,0
0.6000000000000001,0.6000000000000001,0.0,0.5071370001760092,0.6000000000000001,0.6666666666666666,0.2895232883293879,0.77989670242352,0,0
0.2,0.6000000000000001,0.0,0.5071370001760092,0.4000000000000001,0.16666666666666666,0.301711885915644,0.8732618196265395,0,0
0.4,0.0,0.0,0.188178373268082,0.6000000000000001,0.5,0.6460082274449039,0.3957091775923719,0,1
0.4,0.6000000000000001,0.0,0.6026684234666961,0.4000000000000001,0.6666666666666666,0.5080213873449289,0.2924116011124354,0,1
0.4,0.6000000000000001,0.0,0.4133919548189332,0.4000000000000001,0.5,0.0,0.2820818434644418,0,1
0.4,0.6000000000000001,0.0,0.27653979744914736,0.6000000000000001,0.16666666666666666,0.39064970548063727,0.3690901867302344,0,1
0.4,0.6000000000000001,0.0,0.34436476302111896,1.0000000000000002,0.6666666666666666,0.1565108543666014,0.4727850615812475,0,1
0.6000000000000001,0.0,0.0,0.367245274598586,0.4000000000000001,0.16666666666666666,0.3804207890456297,0.0,0,1
0.6000000000000001,0.8,0.0,0.6026684234666961,0.4000000000000001,0.3333333333333333,0.21774457561829585,0.0,1,0
0.4,0.4,0.0,0.48352673327441653,0.4000000000000001,0.6666666666666666,0.3513081855805851,0.7373857767183154,0,1
0.2,0.6000000000000001,0.0,0.27653979744914736,1.0000000000000002,0.16666666666666666,0.7110365823090667,0.0,1,1
0.6000000000000001,0.0,0.0,0.5546894786747829,1.0000000000000002,0.5,0.9098574351161144,0.5295987286452125,1,0
0.6000000000000001,0.6000000000000001,0.0,0.10251308219807287,0.8,0.3333333333333333,0.06789505539956231,0.0,1,1
1.0,0.6000000000000001,0.0,0.5546894786747829,0.6000000000000001,0.16666666666666666,0.5154264107836326,0.42947953913388953,1,1
0.8,0.6000000000000001,0.0,0.5308587514875794,0.6000000000000001,0.3333333333333333,0.0,0.3098927294398093,0,0
0.2,0.2,0.0,0.6268121953299656,0.4000000000000001,0.6666666666666666,0.9571531221726346,0.5220500595947557,1,1
0.2,0.6000000000000001,0.0,0.10251308219807287,0.8,0.3333333333333333,0.5749563224330085,0.9094159713945172,1,0
0.6000000000000001,0.0,0.0,0.5786267943520202,0.6000000000000001,0.3333333333333333,0.43909495598104087,1.0,0,1
0.2,0.2,0.0,0.6510560363939581,0.8,0.5,0.34760229858020253,0.7624155740961462,1,1
0.8,0.0,0.0,0.6026684234666961,0.8,0.6666666666666666,0.898088070599302,0.6936829558998808,1,1
0.8,0.2,0.0,0.6510560363939581,1.0000000000000002,0.3333333333333333,0.8082721329699343,1.0,1,1
0.6000000000000001,0.4,0.0,0.6510560363939581,0.4000000000000001,0.16666666666666666,0.943603581515081,0.24394119984108065,1,1
0.8,0.2,0.0,0.39025550038409773,0.4000000000000001,0.0,0.5483759876063221,0.0,0,0
0.4,1.0,0.0,0.6026684234666961,0.2,0.16666666666666666,0.36981509263457824,0.6491855383392928,0,0
0.4,0.6000000000000001,0.0,0.5071370001760092,0.6000000000000001,0.6666666666666666,0.4975588303116769,0.41835518474374256,0,1
0.2,0.2,0.0,0.6268121953299656,1.0000000000000002,0.3333333333333333,0.5784383314790773,0.22963845848232023,1,1
0.2,0.6000000000000001,0.0,0.10251308219807287,1.0000000000000002,0.8333333333333333,0.5084130124821051,0.7715534366309098,1,0
0.0,0.0,0.0,0.5546894786747829,1.0000000000000002,0.5,0.4039977005146582,0.768772348033373,1,1
0.4,0.2,0.0,0.0,1.0000000000000002,0.3333333333333333,0.10326279755944867,0.33094954310687325,0,1
0.0,0.2,0.0,0.8483877837974076,0.6000000000000001,0.5,0.2898057427816365,0.9725864123957092,1,1
0.4,0.0,0.0,0.5071370001760092,0.2,0.3333333333333333,0.11333473239526448,0.0,0,0
1.0,0.6000000000000001,0.0,0.6268121953299656,0.6000000000000001,0.5,0.3212990036611618,0.77870480731029,0,0
0.4,0.0,0.0,0.367245274598586,1.0000000000000002,0.5,0.20212396338026295,0.531585220500596,0,0
0.4,0.0,0.0,0.5071370001760092,1.0000000000000002,0.3333333333333333,0.4101617164421967,0.0,0,1
0.6000000000000001,0.6000000000000001,0.0,0.7243685626540006,0.6000000000000001,0.16666666666666666,0.14412142651211468,0.0,0,1
0.6000000000000001,0.6000000000000001,0.0,0.4366513523551361,0.2,0.5,0.6200671328218377,0.3599523241954708,1,1
0.2,0.2,0.0,0.5071370001760092,1.0000000000000002,0.5,0.4814367562064028,0.6317044100119189,0,0
0.4,0.0,0.0,0.4133919548189332,1.0000000000000002,0.5,0.3479517106340335,0.0,1,1
0.2,0.6000000000000001,0.0,0.6510560363939581,0.6000000000000001,0.16666666666666666,0.770104408491628,1.0,1,1
0.0,1.0,0.0,0.5071370001760092,0.6000000000000001,0.3333333333333333,0.27653791468081756,0.0,0,0
0.2,0.4,0.0,0.2100316140142911,0.6000000000000001,0.6666666666666666,0.497422809682158,0.0,0,0
0.2,1.0,0.0,0.2990079443161958,0.4000000000000001,0.3333333333333333,0.30414630551794275,1.0,1,0
0.2,0.4,0.0,0.6510560363939581,0.6000000000000001,0.3333333333333333,0.23281567926064817,0.0,0,1
0.6000000000000001,0.0,0.0,0.6026684234666961,0.4000000000000001,0.16666666666666666,0.0,0.20341676599125944,1,0
0.4,0.0,0.0,0.5071370001760092,0.8,0.8333333333333333,0.6471931046197152,0.3965037743345252,1,1
0.6000000000000001,0.6000000000000001,0.0,0.27653979744914736,0.0,0.3333333333333333,0.15715052687448328,0.4747715534366309,0,0
0.0,0.0,0.0,0.5071370001760092,0.6000000000000001,0.0,0.5261194422364959,0.0,0,0
0.4,1.0,0.0,0.4133919548189332,0.6000000000000001,0.3333333333333333,0.9445738146639915,0.42630115216527614,1,1
0.4,0.6000000000000001,0.0,0.48352673327441653,0.0,0.5,0.6356047045929145,0.6726261422328168,1,1
0.8,0.0,0.0,0.5071370001760092,0.4000000000000001,0.3333333333333333,0.41147188088110553,0.6571315057608264,1,0
0.4,0.0,0.0,0.5071370001760092,0.8,0.3333333333333333,0.6395707957612764,0.6634882796980532,1,0
0.0,0.0,0.0,0.5786267943520202,1.0000000000000002,0.6666666666666666,0.23043759094238858,0.767580452920143,0,1
0.2,0.0,0.0,0.7489936700419467,0.8,0.3333333333333333,0.20692595077640163,0.66507747318236,0,0
0.4,0.6000000000000001,0.0,0.5071370001760092,0.2,0.5,0.3591435430155414,0.843067143424712,0,0
0.2,0.0,0.0,0.5071370001760092,0.8,0.6666666666666666,0.16535753370120432,0.41120381406436235,1,1
0.6000000000000001,0.0,0.0,0.5071370001760092,0.8,0.3333333333333333,0.9432573966443787,0.6611044894715932,1,0
0.2,0.2,0.0,0.5071370001760092,0.6000000000000001,0.5,0.2704372968249409,0.0,0,0
0.0,0.4,0.3333333333333333,0.060838276837424154,1.0000000000000002,0.5,1.0,0.0,1,0
0.2,0.8,0.0,0.1449820303574178,0.8,0.5,0.1976279434815087,0.7409614620580055,0,1
0.2,0.2,0.3333333333333333,0.8234083020030116,0.8,0.3333333333333333,0.9036146303256842,0.0,1,0
0.6000000000000001,0.2,0.0,0.5071370001760092,0.8,0.3333333333333333,0.4778713904308809,0.0,0,1
0.4,0.6000000000000001,0.6666666666666667,0.5071370001760092,0.8,0.6666666666666666,0.828893587709425,0.7910210568136671,0,0
0.6000000000000001,0.6000000000000001,0.0,0.7489936700419467,0.0,0.3333333333333333,0.7945956506407317,0.0,1,1
0.4,0.6000000000000001,0.0,0.4133919548189332,0.2,0.5,0.3269731858855245,0.7056019070321812,0,1
0.6000000000000001,0.6000000000000001,0.0,0.6268121953299656,0.8,0.5,0.6316880311266093,0.2622169249106079,0,1
0.6000000000000001,0.6000000000000001,0.0,0.5786267943520202,0.6000000000000001,0.5,0.2611344611077744,0.7858561779896702,0,1
0.6000000000000001,0.0,0.0,0.5071370001760092,0.2,0.5,0.00023227655384161494,0.0,0,0
0.2,0.6000000000000001,0.3333333333333333,0.5071370001760092,0.2,0.3333333333333333,0.9482886828450781,1.0,1,0
0.8,0.0,0.3333333333333333,0.16649297360704773,0.4000000000000001,0.3333333333333333,1.0,0.36034962256654746,0,0
0.6000000000000001,0.2,0.0,0.6268121953299656,1.0000000000000002,0.5,0.4759599988747176,0.9586809694080254,1,0
0.0,0.2,0.0,0.0,0.4000000000000001,0.6666666666666666,0.806023639165593,0.7504966229638459,1,1
0.6000000000000001,0.2,0.0,0.34436476302111896,1.0000000000000002,0.5,0.30855950187082826,0.34525228446563366,1,1
0.4,0.6000000000000001,0.0,0.5071370001760092,0.6000000000000001,0.5,0.519332344738844,0.0,1,1
0.6000000000000001,0.0,0.0,0.3216176707007844,0.8,0.5,0.289664547935514,0.7000397298371077,0,1
0.2,0.2,0.0,0.0,0.4000000000000001,0.5,0.22821348156936772,0.47596344854986095,0,0
0.6000000000000001,0.4,0.0,0.6026684234666961,1.0000000000000002,0.3333333333333333,0.0,0.0,0,1
0.6000000000000001,0.6000000000000001,0.0,0.4366513523551361,1.0000000000000002,0.5,0.08431594017594257,0.0,0,0
0.0,0.6000000000000001,0.0,0.8234083020030116,0.2,0.3333333333333333,0.6850865884212443,0.0,0,1
0.4,0.4,0.0,0.5071370001760092,1.0000000000000002,0.6666666666666666,0.607841641780773,0.35677393722685735,0,1
0.2,0.2,0.0,0.6268121953299656,0.4000000000000001,0.5,0.0,0.0,1,1
0.0,0.6000000000000001,0.0,0.5786267943520202,1.0000000000000002,0.6666666666666666,0.7169912538558663,0.6944775526420341,1,1
0.8,0.6000000000000001,0.0,0.5071370001760092,0.2,0.5,0.1655653564902675,0.5955502582439411,1,1
0.0,0.0,0.3333333333333333,0.8234083020030116,0.4000000000000001,0.16666666666666666,0.7395352042768213,0.6543504171632897,0,0
0.4,0.2,0.0,0.5071370001760092,1.0000000000000002,0.5,0.0,0.18077075883988875,0,1
0.4,0.2,0.0,0.3216176707007844,0.6000000000000001,0.5,0.30589248483663845,0.520460866110449,0,0
0.4,0.2,0.0,0.5071370001760092,0.6000000000000001,0.3333333333333333,0.21435749261516612,0.6603098927294399,0,0
0.6000000000000001,0.6000000000000001,0.0,0.4600305902447468,0.6000000000000001,0.5,0.7110365823090667,0.0,1,0
0.8,0.4,0.0,0.48352673327441653,0.8,0.3333333333333333,0.15048142851938628,0.0,1,0
0.6000000000000001,0.6000000000000001,0.0,0.6026684234666961,0.0,0.5,0.6479305523058816,0.0,1,1
0.4,0.6000000000000001,0.0,0.16649297360704773,0.6000000000000001,0.3333333333333333,0.20948267139129229,0.0,0,0
0.4,0.2,0.0,0.5786267943520202,0.4000000000000001,0.3333333333333333,0.20527169887006202,0.8494239173619388,0,1
0.2,0.6000000000000001,0.0,0.5071370001760092,1.0000000000000002,0.6666666666666666,0.7110365823090667,0.37822804926499803,1,1
0.0,0.6000000000000001,0.0,0.6510560363939581,0.8,0.3333333333333333,0.11790498964519358,0.36750099324592767,0,1
0.8,0.2,0.3333333333333333,0.27653979744914736,0.2,0.3333333333333333,0.9855101733197209,0.6626936829558999,0,0
0.4,0.6000000000000001,0.0,0.5071370001760092,0.4000000000000001,0.16666666666666666,0.19838157390905842,0.0,1,0
0.6000000000000001,0.6000000000000001,0.3333333333333333,0.5071370001760092,1.0000000000000002,0.5,1.0,0.0,1,1
0.8,0.2,0.0,0.5071370001760092,1.0000000000000002,0.3333333333333333,0.7806095655373912,0.26261422328168454,1,1
1.0,0.0,0.0,0.367245274598586,0.0,0.3333333333333333,0.3284683524328269,0.36114421930870083,0,1
0.4,0.8,0.0,0.6510560363939581,0.4000000000000001,0.5,0.0,0.0,0,0
0.2,0.6000000000000001,0.0,0.6998360788492864,1.0000000000000002,0.6666666666666666,0.1859159692143919,0.6038935240365515,1,1
0.0,0.6000000000000001,0.0,0.6998360788492864,0.4000000000000001,0.0,0.04397243797579442,0.30512514898688914,0,0
0.4,0.0,0.0,0.25421773957404925,0.6000000000000001,0.5,0.6864862709535551,0.5665474771553437,1,0
0.6000000000000001,0.2,0.0,0.2990079443161958,0.4000000000000001,0.3333333333333333,0.6111841611576505,0.0,1,1
0.8,0.2,0.0,0.5308587514875794,0.8,0.3333333333333333,0.9872425124307291,0.6611044894715932,1,0
1.0,0.0,0.0,0.23204660947976485,1.0000000000000002,0.16666666666666666,0.1584262430357839,0.31505760826380613,0,1
0.6000000000000001,0.2,0.0,0.5071370001760092,0.2,0.5,0.29719776252703767,1.0,0,0
1.0,0.6000000000000001,0.0,0.39025550038409773,0.4000000000000001,1.0,0.35700677533981917,0.7417560588001589,0,1
0.6000000000000001,0.6000000000000001,0.0,0.6753979636894049,0.8,0.3333333333333333,0.17316550659505658,0.4787445371473977,0,1
0.6000000000000001,0.4,0.0,0.23204660947976485,0.8,0.6666666666666666,0.6918766446001339,0.6626936829558999,0,0
0.4,0.6000000000000001,0.0,0.5071370001760092,1.0000000000000002,0.5,0.14632801526217953,0.6956694477552642,1,1
0.2,0.0,0.0,0.0,0.8,0.3333333333333333,0.4253155669303954,0.3643226062773143,0,1
0.4,0.8,0.0,0.5071370001760092,1.0000000000000002,0.16666666666666666,0.5283021704045936,0.8649185538339292,1,0
1.0,0.2,0.3333333333333333,0.5071370001760092,0.2,0.16666666666666666,0.8772221858113269,0.7171235597934048,0,1
0.6000000000000001,0.6000000000000001,0.0,0.5308587514875794,0.8,1.0,0.8571222981715163,0.0,0,0
0.8,1.0,0.3333333333333333,0.5786267943520202,0.6000000000000001,0.3333333333333333,1.0,0.5156932856575288,0,1
0.2,0.0,0.0,0.6753979636894049,0.0,0.3333333333333333,0.6986680261109353,1.0,0,0
0.2,0.6000000000000001,0.0,0.5786267943520202,1.0000000000000002,0.5,0.6903891548097132,0.0,0,0
0.0,0.6000000000000001,0.0,0.5071370001760092,0.4000000000000001,0.5,0.30842670522821436,0.0,0,1
0.0,0.0,0.0,0.6026684234666961,0.0,0.5,0.2858276333459404,0.9590782677791021,0,1
0.2,0.4,0.3333333333333333,0.5071370001760092,0.4000000000000001,0.5,0.7744788201815798,0.6599125943583631,0,0
0.4,0.6000000000000001,0.0,0.5071370001760092,0.4000000000000001,0.3333333333333333,0.24882351041889983,0.6710369487485102,0,0
0.4,0.4,0.0,0.2990079443161958,1.0000000000000002,0.3333333333333333,0.30374191590736643,0.9471593166468018,0,0
0.4,0.6000000000000001,0.0,0.5308587514875794,0.4000000000000001,0.16666666666666666,0.23651737961842834,0.38458482320222487,0,1
0.6000000000000001,0.2,0.0,0.2990079443161958,1.0000000000000002,0.5,0.8998595760865644,0.0,1,1
0.4,0.6000000000000001,0.0,0.5308587514875794,1.0000000000000002,0.3333333333333333,0.5655087305669593,0.0,0,1
0.4,0.2,0.0,0.39025550038409773,1.0000000000000002,0.6666666666666666,1.0,0.42709574890742946,1,0
0.2,0.4,0.0,0.27653979744914736,0.4000000000000001,0.5,0.9207488760663676,0.601907032181168,1,0
0.6000000000000001,0.6000000000000001,0.0,0.5071370001760092,1.0000000000000002,0.16666666666666666,0.8837100007304315,0.5125148986889154,1,1
0.6000000000000001,0.6000000000000001,0.0,0.4133919548189332,1.0000000000000002,0.5,0.9776798849511739,0.6849423917361939,1,1
1.0,0.6000000000000001,0.0,0.27653979744914736,1.0000000000000002,0.3333333333333333,1.0,0.3166468017481128,1,1
1.0,0.2,0.0,0.5071370001760092,1.0000000000000002,0.3333333333333333,0.20838938863181333,0.0,1,1
0.0,0.6000000000000001,0.0,0.5071370001760092,0.6000000000000001,0.6666666666666666,0.2622161275109338,0.635280095351609,0,1
0.0,0.6000000000000001,0.0,0.367245274598586,0.4000000000000001,0.6666666666666666,0.2839630810002003,0.0,0,1
0.8,0.4,0.0,0.4600305902447468,0.8,0.6666666666666666,0.22214795734729975,0.5582042113627335,1,0
0.4,0.2,0.0,0.6026684234666961,0.2,0.3333333333333333,0.731841931868491,0.43067143424711957,0,1
0.6000000000000001,0.6000000000000001,0.3333333333333333,0.5308587514875794,0.4000000000000001,0.5,1.0,0.0,1,0
0.8,0.2,0.0,0.48352673327441653,0.6000000000000001,0.3333333333333333,0.4635782914054296,0.6754072308303536,0,1
0.6000000000000001,0.2,0.0,0.7985151190466109,0.4000000000000001,0.5,0.3518830424050421,1.0,1,1
0.4,0.4,0.0,0.5308587514875794,0.6000000000000001,0.3333333333333333,0.48330933605659965,0.6702423520063567,1,1
0.6000000000000001,0.6000000000000001,0.3333333333333333,0.367245274598586,1.0000000000000002,0.3333333333333333,1.0,0.3829956297179182,1,1
0.8,0.6000000000000001,0.0,0.5546894786747829,1.0000000000000002,0.5,0.29609332953483936,0.4580850218514104,1,1
0.4,1.0,0.0,0.5071370001760092,0.8,0.5,0.2898057427816365,0.619388160508542,0,0
0.0,0.6000000000000001,0.0,0.5071370001760092,0.4000000000000001,0.3333333333333333,0.2523446897350361,0.6448152562574493,1,1
0.6000000000000001,0.6000000000000001,0.0,0.367245274598586,0.8,0.6666666666666666,0.5143450141650519,0.32379817242749304,0,0
0.4,0.2,0.0,0.5786267943520202,0.8,0.6666666666666666,0.7041986470004353,0.3472387763210171,0,0
0.8,0.0,0.0,0.5546894786747829,0.4000000000000001,0.5,0.2800542690717709,0.0,0,1
0.4,0.6000000000000001,0.0,0.39025550038409773,0.8,0.16666666666666666,0.21256051491051053,0.621771950735002,0,1
0.6000000000000001,0.6000000000000001,0.0,0.6510560363939581,0.4000000000000001,0.16666666666666666,0.8013757133682144,0.0,1,1
0.0,0.2,0.0,1.0,0.4000000000000001,0.3333333333333333,0.6515100589237441,0.0,1,1
0.8,0.6000000000000001,0.0,0.5071370001760092,1.0000000000000002,0.3333333333333333,0.4722453321587743,1.0,0,1
0.8,0.0,0.0,0.6026684234666961,0.4000000000000001,0.6666666666666666,0.612773698321261,0.36471990464839094,0,1
0.8,0.0,0.0,0.27653979744914736,0.6000000000000001,0.3333333333333333,0.15069862599939654,0.5470798569725864,0,0
0.2,0.2,0.0,0.6510560363939581,0.0,0.3333333333333333,1.0,0.6289233214143822,1,0
0.2,0.6000000000000001,0.0,0.7243685626540006,0.4000000000000001,0.5,0.34490965117332806,1.0,1,0
0.8,0.2,0.0,0.367245274598586,0.4000000000000001,0.5,0.8510554270755364,0.5288041319030592,1,1
0.0,0.2,0.0,0.7985151190466109,0.4000000000000001,0.6666666666666666,0.2558270925618835,0.7822804926499801,1,0
1.0,0.0,0.0,0.5308587514875794,0.4000000000000001,0.16666666666666666,0.2388508936453544,0.5744934445768772,0,1
0.4,0.6000000000000001,0.0,0.5546894786747829,0.8,0.5,0.4853825016178259,0.7032181168057211,1,1
0.4,0.6000000000000001,0.0,0.7737097255365156,0.4000000000000001,0.3333333333333333,0.3072289170692635,1.0,0,1
0.4,1.0,0.0,0.5786267943520202,0.4000000000000001,0.3333333333333333,0.7130764953448825,0.0,1,0
